atmId,atmName,atmCity,atmAddress,totalBalance,numberIncomeTransaction,numberOutcomeTransaction,totalIncome,totalOutcome,totalNumberTransaction,day,transactionTime
atm35000255,alsancak şube-2,izmir,kültür mahallesi dr. mustafa enver bey caddesi no: 22 / a,16690,61,85,3135,6740,146,saturday,2020-01-04 08:00:00
atm35000256,atilla mah.inonu cad.,izmir,ati̇lla mahallesi̇ i̇nönü cd. 39 a,47660,83,63,5145,4465,146,saturday,2020-01-04 08:00:00
atm35000257,basmane-1,izmir,fevzi̇ paşa bulv.i̇kbal i̇ş merk.no:151,6515,37,94,2055,6485,131,saturday,2020-01-04 08:00:00
atm35000258,basmane şube-1-,izmir,i̇smet kaptan mahallesi fevzipaşa bulvarı no:123,35895,46,61,2335,3850,107,saturday,2020-01-04 08:00:00
atm35000259,basmane şube-2-,izmir,i̇smet kaptan mahallesi fevzipaşa bulvarı no:123,44670,38,70,2765,4505,108,saturday,2020-01-04 08:00:00
atm3500026,bayrakli yamanlar mah.,izmir,yamanlar mahallesi̇ kubi̇lay cd. 271 b,8710,69,100,3265,6405,169,saturday,2020-01-04 08:00:00
atm35000260,buca doğuş caddesi̇,izmir,dokuz eylül üni̇versi̇tesi̇ tinaztepe yerleşkesi̇ karşisi doğuş caddesi̇,29120,90,90,6650,6675,180,saturday,2020-01-04 08:00:00
atm35000261,çankaya mi̇gros i̇zmi̇r,izmir,i̇ki̇çeşmeli̇k cad. çok katli otopark alti,33165,50,56,3045,4090,106,saturday,2020-01-04 08:00:00
atm35000262,egepol hastanesi̇,izmir,egepol hastanesi̇ önü,14415,57,93,3905,6135,150,saturday,2020-01-04 08:00:00
atm35000263,eşrefpaşa cad.dükkan,izmir,eşrefpaşa cd.no:289 konak,25080,36,70,3310,3875,106,saturday,2020-01-04 08:00:00
atm3500027,gümüşpala bayrakli/i̇zmi̇r,izmir,gümüşpala/i̇zmi̇r,34225,89,79,6330,4620,168,saturday,2020-01-04 08:00:00
atm3500028,manavkuyu sakarya cad.,izmir,manavkuyu sakarya cd.no:52,41885,82,83,5685,4520,165,saturday,2020-01-04 08:00:00
atm3500029,manavkuyu şube-1,izmir,çınarlı mahallesi i̇slam kerimov caddesi no: 18,18150,92,95,6860,6340,187,saturday,2020-01-04 08:00:00
atm350003,ali̇ağa sahi̇l parki,izmir,ali̇ağa hi̇kmet cd.sahi̇l parki önü,17380,71,65,5195,2405,136,saturday,2020-01-04 08:00:00
atm3500030,manavkuyu şube-2,izmir,çinarli mahallesi̇ i̇slam keri̇mov caddesi̇ no: 18,18320,58,75,3685,5215,133,saturday,2020-01-04 08:00:00
atm3500031,osmangazi̇ yavuz caddesi̇,izmir,osmangazi̇ yavuz caddesi̇,30800,36,56,2365,4190,92,saturday,2020-01-04 08:00:00
atm3500032,özkanlar şube-1,izmir,mustafa kemal caddesi̇ no: 150,8805,99,89,6320,7120,188,saturday,2020-01-04 08:00:00
atm3500033,özkanlar şube-3,izmir,mustafa kemal caddesi no: 150,17005,50,52,3675,2520,102,saturday,2020-01-04 08:00:00
atm3500034,özkanlar şube-4,izmir,mustafa kemal caddesi no: 150,38920,73,91,4775,6530,164,saturday,2020-01-04 08:00:00
atm350004,ali̇ağa şube-1,izmir,i̇stiklal caddesi no: 64 / a,7925,62,89,3390,6330,151,saturday,2020-01-04 08:00:00
atm350005,ali̇ağa şube-2,izmir,i̇stiklal caddesi no: 64 / a,18660,83,68,5815,4595,151,saturday,2020-01-04 08:00:00
atm350006,ali̇ağa şube-3,izmir,ali̇ağa petki̇m tesi̇sleri̇ 35801,24545,93,87,5910,6060,180,saturday,2020-01-04 08:00:00
atm3500062,çamdi̇bi̇ burak rei̇s cd.,izmir,çamdi̇bi̇ burak rei̇s caddesi̇,29020,38,52,2145,3995,90,saturday,2020-01-04 08:00:00
atm3500063,çamdi̇bi̇ pazaryeri̇ 2.atm,izmir,yeşi̇lova çamdi̇bi̇ pazaryeri̇ - 2,8120,65,53,4235,4140,118,saturday,2020-01-04 08:00:00
atm3500064,çi̇mentaş,izmir,pinarbaşi çi̇mentaş fab.önü,21965,99,63,5985,4110,162,saturday,2020-01-04 08:00:00
atm350007,ali̇ağa telekom,izmir,kazim di̇ri̇k mahallesi̇ ptt - ali̇ağa şb.,23595,88,82,5565,6075,170,saturday,2020-01-04 08:00:00
atm350008,star rafi̇neri̇ ali̇ağa,izmir,atatürk aygaz cd. 42-1,10830,31,99,1365,7090,130,saturday,2020-01-04 08:00:00
atm350009,vi̇ki̇ng kağit ali̇ağa,izmir,hürri̇yet cad.no:474 ali̇ağa,24870,73,88,4515,5685,161,saturday,2020-01-04 08:00:00
atm35000100,buca şube-1,izmir,çevik bir meydanı 255. sokak no: 3 / a,0,33,91,1915,6000,124,saturday,2020-01-04 09:00:00
atm35000101,buca şube-2,izmir,çevik bir meydanı 255. sokak no: 3 / a,8880,53,57,3275,3065,110,saturday,2020-01-04 09:00:00
atm35000102,evka-1 mi̇gros,izmir,ali̇ şi̇r nevai̇ cad. no:2 evka-1,18415,72,68,5095,4490,140,saturday,2020-01-04 09:00:00
atm35000103,gedi̇z mah./buca şube-1,izmir,mustafa kemal mahallesi gazeteci yazar i̇smail sivri bulvarı no: 369 / a,29910,67,56,3830,4490,123,saturday,2020-01-04 09:00:00
atm35000104,gedi̇z mah./buca şube-2,izmir,mustafa kemal mahallesi gazeteci yazar i̇smail sivri bulvarı no: 369 / a,8385,97,61,5135,4310,158,saturday,2020-01-04 09:00:00
atm35000105,göksu mh.637/4 sk.,izmir,göksu mah. 637/4 sk.,7150,98,81,6955,4630,179,saturday,2020-01-04 09:00:00
atm35000106,mi̇gros mmm buca koop.,izmir,kuruçeşme mahallesi̇ ahmet pi̇ri̇şti̇na blv no:16,16880,33,82,1870,4390,115,saturday,2020-01-04 09:00:00
atm35000107,otokent buca mah.,izmir,i̇nönü mah.otokent,11965,85,81,5500,5145,166,saturday,2020-01-04 09:00:00
atm35000108,şi̇ri̇nyer i̇zban metro,izmir,buca şi̇ri̇nyer metro i̇stasyonu,26115,97,95,6390,7675,192,saturday,2020-01-04 09:00:00
atm35000109,şi̇ri̇nyer m.aki̇f ersoy cd.,izmir,hürri̇yet mah. mehmet aki̇f caddesi̇ no: 104/ a şi̇ri̇nyer buca,25605,93,63,6480,3985,156,saturday,2020-01-04 09:00:00
atm35000110,şi̇ri̇nyer mi̇gros,izmir,menderes caddesi̇ no:245,7920,44,66,2845,4865,110,saturday,2020-01-04 09:00:00
atm35000111,şi̇ri̇nyer şb ci̇vari atm-1,izmir,hürri̇yet mh.menderes cd no:331,16335,97,65,5985,4020,162,saturday,2020-01-04 09:00:00
atm35000112,şi̇ri̇nyer şube-1,izmir,menderes caddesi no: 286 / c,4890,78,71,5590,3885,149,saturday,2020-01-04 09:00:00
atm35000113,şi̇ri̇nyer şube-2,izmir,menderes caddesi no: 286 / c,29780,54,50,3435,3430,104,saturday,2020-01-04 09:00:00
atm35000114,şi̇ri̇nyer telekom,izmir,menderes cd.no:252,27380,58,56,3210,3270,114,saturday,2020-01-04 09:00:00
atm35000115,şi̇ri̇nyer vergi̇ dai̇resi̇,izmir,şi̇ri̇nyer vergi̇ dai̇resi̇ önü şi̇ri̇nyer,15400,67,98,4115,5360,165,saturday,2020-01-04 09:00:00
atm35000116,yaylacik mah. g.o.p cad.,izmir,yaylacik mah. gazi̇osmanpaşa cad buca i̇zmi̇r,17980,70,62,4950,4425,132,saturday,2020-01-04 09:00:00
atm35000117,yeni̇gün mahallesi̇,izmir,yeni̇gün mah.268 sok.buca,31995,30,54,1575,2835,84,saturday,2020-01-04 09:00:00
atm35000118,yikikkemer/buca-1,izmir,yikikkemer buca,11240,67,91,3640,6390,158,saturday,2020-01-04 09:00:00
atm35000119,yikikkemer buca-2,izmir,yikik kemer buca,9730,51,51,3085,3350,102,saturday,2020-01-04 09:00:00
atm35000120,alaçati merkez,izmir,alaçati beledi̇ye önü,30700,39,61,2025,4525,100,saturday,2020-01-04 09:00:00
atm35000121,alaçati port mari̇na,izmir,alaçati port mari̇na önü,41495,74,81,5070,5690,155,saturday,2020-01-04 09:00:00
atm35000122,alaçati şube-1-,izmir,tokoğlu mahallesi kemalpaşa caddesi no: 50 / a-b alaçatı,38045,46,98,2785,5910,144,saturday,2020-01-04 09:00:00
atm35000123,alaçati şube-2-,izmir,tokoğlu mahallesi kemalpaşa caddesi no: 50 / a-b alaçatı,8015,44,97,3660,6405,141,saturday,2020-01-04 09:00:00
atm35000124,cadde plus avm çeşme,izmir,sakarya mahallesi̇ 2001. sk. no:119,32615,66,93,3670,6780,159,saturday,2020-01-04 09:00:00
atm35000125,çeşme altinyunus,izmir,altinyunus çeşme tur.tesi̇s.kalem burnu mevki̇i̇,18420,45,51,2685,2835,96,saturday,2020-01-04 09:00:00
atm35000126,çeşme çi̇ftli̇kköy mah.,izmir,çi̇ftli̇k mahallesi̇ şehi̇t mehmet caddesi̇ 18. sokak no: 33 / a,17225,87,94,5730,5875,181,saturday,2020-01-04 09:00:00
atm35000127,çeşme mari̇na,izmir,musalla mah.1016 sok.no:8 çeşme,40090,73,56,5245,2700,129,saturday,2020-01-04 09:00:00
atm35000128,çeşme meydan,izmir,i̇nkilap cad. adli̇ye önü,8100,67,74,3835,4395,141,saturday,2020-01-04 09:00:00
atm35000129,çeşme şube-1,izmir,cumhuriyet meydanı no: 9,30205,79,92,5475,5690,171,saturday,2020-01-04 09:00:00
atm35000130,çeşme şube-2,izmir,cumhuriyet meydanı no: 9,18670,52,79,3225,4785,131,saturday,2020-01-04 09:00:00
atm35000131,dalyan çeşme dükkan,izmir,dalyan mahallesi̇ 4218. sk. 49a,31345,42,100,2805,6230,142,saturday,2020-01-04 09:00:00
atm35000132,ilica 5065 sokak,izmir,ilica mahallesi̇ 5065. sk. no:25,8830,79,62,5815,3885,141,saturday,2020-01-04 09:00:00
atm35000133,sheraton çeşme hotel,izmir,şi̇fne cad.5152 sk.no:43 ilica,4940,36,64,2045,4045,100,saturday,2020-01-04 09:00:00
atm35000134,atatürk o.s çi̇ğli̇ şb-1,izmir,atatürk organize sanayi bölgesi mustafa kemal atatürk bulvarı no: 42 / 5,25470,33,68,2100,4525,101,saturday,2020-01-04 09:00:00
atm35000135,atatürk o.s çi̇ğli̇ şb-2,izmir,atatürk organize sanayi bölgesi mustafa kemal atatürk bulvarı no: 42 / 5,13745,95,51,5685,3935,146,saturday,2020-01-04 09:00:00
atm35000136,çi̇ğli̇ böl.araş.hastanesi̇,izmir,yeni̇ mah.ata sanayi̇ sokak no:18 8780/1 çi̇ğli̇,7650,41,90,2790,7340,131,saturday,2020-01-04 09:00:00
atm35000137,çi̇ğli̇ egekent,izmir,çi̇ğli̇ egekent,33080,76,64,4080,3840,140,saturday,2020-01-04 09:00:00
atm35000138,çi̇ğli̇ evka 5,izmir,8809 sok.no:141 evka-5,30130,84,62,6135,3760,146,saturday,2020-01-04 09:00:00
atm35000139,çi̇ğli̇ i̇zban metro,izmir,çi̇ğli̇ metro i̇stasyonu,34365,74,75,4900,3610,149,saturday,2020-01-04 09:00:00
atm35000140,çi̇ğli̇ şube-1,izmir,anadolu caddesi no: 798,38030,51,68,2605,4905,119,saturday,2020-01-04 09:00:00
atm35000141,çi̇ğli̇ şube-2,izmir,anadolu caddesi no: 798,31130,56,61,3375,3405,117,saturday,2020-01-04 09:00:00
atm35000142,çi̇ğli̇ şube-3,izmir,anadolu caddesi no: 798,4950,46,81,2610,5915,127,saturday,2020-01-04 09:00:00
atm35000143,dyo boya çi̇ğli̇,izmir,atatürk org.san.böl.10003 sok.no:2 çi̇ğli̇,32405,69,64,4405,3660,133,saturday,2020-01-04 09:00:00
atm35000144,evka-2 kültür merkezi̇,izmir,evka-2 mahallesi̇ 6866. sk. no:20,36400,64,91,3925,5430,155,saturday,2020-01-04 09:00:00
atm35000145,ki̇pa çi̇ğli̇-1,izmir,yeni̇ havaalani cad. no:40 35610,32010,69,67,3255,3070,136,saturday,2020-01-04 09:00:00
atm35000146,ki̇pa çi̇ğli̇-2,izmir,yeni̇ havaalani cad.no:40 çi̇ğli̇,28720,87,51,7480,3945,138,saturday,2020-01-04 09:00:00
atm35000147,ki̇pa çi̇ğli̇-3,izmir,çi̇ğli̇ ki̇pa mağazasi i̇çi̇,15880,90,56,6340,3560,146,saturday,2020-01-04 09:00:00
atm35000148,mavi̇şehi̇r soyak,izmir,mavi̇şehi̇r soyak çi̇ğli̇,16135,43,55,2275,3390,98,saturday,2020-01-04 09:00:00
atm35000149,çandarli/di̇ki̇li̇,izmir,çandarli mahallesi̇ bergama cad.,9990,86,97,5040,6515,183,saturday,2020-01-04 09:00:00
atm35000150,di̇ki̇li̇ meydan,izmir,i̇smetpaşa mahallesi̇ atatürk cd. no:1,13360,46,71,3290,3765,117,saturday,2020-01-04 09:00:00
atm35000151,di̇ki̇li̇ sali̇hleralti,izmir,sali̇hleralti beldesi̇ yağmur i̇ş mer.2 nolu dük.önü,36800,56,72,2915,5110,128,saturday,2020-01-04 09:00:00
atm35000152,di̇ki̇li̇ şube-1,izmir,i̇smetpaşa mahallesi adnan menderes caddesi no: 19,39090,39,82,2325,5315,121,saturday,2020-01-04 09:00:00
atm35000153,di̇ki̇li̇ şube-2,izmir,i̇smetpaşa mahallesi adnan menderes caddesi no: 19,1370,54,97,3720,6050,151,saturday,2020-01-04 09:00:00
atm35000154,eski̇ foça meydani,izmir,atatürk mah.çeşme meydani taksi̇ duraği yani,38530,78,100,5875,6325,178,saturday,2020-01-04 09:00:00
atm35000155,foça beledi̇ye meydani,izmir,reha mi̇di̇lli̇ cd.atatürk mh.,38955,67,88,3660,5260,155,saturday,2020-01-04 09:00:00
atm35000156,foça şube,izmir,atatürk mahallesi avni arbaş sokak no: 2,27465,100,58,7950,2705,158,saturday,2020-01-04 09:00:00
atm35000157,yeni̇ foça,izmir,ali̇ star cad.no:12 yeni̇foça,29745,97,91,5910,5870,188,saturday,2020-01-04 09:00:00
atm35000158,delfphi̇ oto-1,izmir,ni̇lüfer sk.c blok modül 5 ege serbest bölgesi̇,35045,79,58,4250,3660,137,saturday,2020-01-04 09:00:00
atm35000159,ege serbest bölge,izmir,ni̇lüfer sk.c blok modül 5 ege serbest bölgesi̇,16890,42,60,2855,3485,102,saturday,2020-01-04 09:00:00
atm35000160,emlakbank konutlari,izmir,ademyavuz caddesi̇ 80/1 sok.emlakbank konutlari,17850,96,90,6505,5180,186,saturday,2020-01-04 09:00:00
atm35000161,gazi̇emi̇r çarşi şube-1,izmir,atıfbey mahallesi türkan saylan caddesi 11 / 2 sokak no: 51,38580,92,82,6430,4590,174,saturday,2020-01-04 09:00:00
atm35000162,gazi̇emi̇r çarşi şube-2,izmir,atıfbey mahallesi türkan saylan caddesi 11 / 2 sokak no: 51,19410,84,79,5400,4975,163,saturday,2020-01-04 09:00:00
atm35000163,gazi̇emi̇r mi̇gros,izmir,akçay caddesi̇ no:236,6460,45,79,2495,5700,124,saturday,2020-01-04 09:00:00
atm35000164,gazi̇emi̇r şube-1,izmir,dokuz eylül mahallesi akçay caddesi no:175 / b,17755,70,67,5300,3805,137,saturday,2020-01-04 09:00:00
atm35000165,gazi̇emi̇r şube-2,izmir,dokuz eylül mahallesi akçay caddesi no:175 / b,14640,63,69,3910,4895,132,saturday,2020-01-04 09:00:00
atm35000166,gazi̇emi̇r telekom,izmir,gazi̇ mahallesi̇ önder cd. no:49,17930,76,56,5310,3735,132,saturday,2020-01-04 09:00:00
atm35000167,i̇zmi̇r optimum avm -2,izmir,dokuz eylül mh. akçay cd. no:101,22550,84,91,5585,5670,175,saturday,2020-01-04 09:00:00
atm35000168,i̇zmi̇r opti̇mum avm,izmir,opti̇mum avm gazi̇emi̇r,36185,80,88,5490,4720,168,saturday,2020-01-04 09:00:00
atm35000169,ki̇pa gazi̇emi̇r,izmir,ki̇pa mağazasi i̇çi̇ gazi̇emi̇r,8535,30,51,2335,2710,81,saturday,2020-01-04 09:00:00
atm35000170,sarniç mahallesi̇,izmir,egemen yildiz parki,32275,53,77,3650,5155,130,saturday,2020-01-04 09:00:00
atm35000171,güzelbahçe shell,izmir,mi̇thatpaşa caddesi̇ no:343 güzelbahçe,3425,66,86,3510,5105,152,saturday,2020-01-04 09:00:00
atm35000172,hedef zi̇raat atm,izmir,seferi̇hi̇sar cd.no:70 güzelbahçe,38335,61,89,4055,5185,150,saturday,2020-01-04 09:00:00
atm35000173,mi̇gros mm güzelbahçe,izmir,yali mahallesi̇ mi̇thatpaşa cd. no:475,19130,90,96,5870,5860,186,saturday,2020-01-04 09:00:00
atm35000174,ali̇ fuat cebesoy mah.,izmir,ali̇ fuat cebesoy mh.eski̇ i̇zmi̇r cd.,13590,45,100,2775,6085,145,saturday,2020-01-04 09:00:00
atm35000175,bozyaka sgk,izmir,sai̇m çikrikçi cd.bozyaka sgk yani,37475,41,94,2895,5195,135,saturday,2020-01-04 09:00:00
atm35000176,bozyaka şube-1,izmir,eski i̇zmir caddesi no: 133 bozyaka,18790,73,75,4120,4095,148,saturday,2020-01-04 09:00:00
atm35000177,bozyaka şube-2,izmir,eski i̇zmir caddesi no: 133 bozyaka,24015,58,63,3145,4635,121,saturday,2020-01-04 09:00:00
atm35000178,bozyaka yikik cami̇i̇ mevki̇,izmir,bozyaka yiki cami̇i̇ eski̇ i̇zmi̇r cd.,17010,65,67,4235,4310,132,saturday,2020-01-04 09:00:00
atm35000179,hatay caddesi̇ şube-1,izmir,arap hasan mahallesi i̇nönü caddesi no: 323 / a,31745,33,51,1880,4080,84,saturday,2020-01-04 09:00:00
atm35000180,hatay caddesi̇ şube-2,izmir,arap hasan mahallesi i̇nönü caddesi no: 323 / a,16380,34,64,2515,4015,98,saturday,2020-01-04 09:00:00
atm35000181,karabağlar 4012 sokak,izmir,karabağlar pehli̇vanoğlu market önü,40870,61,63,4330,3610,124,saturday,2020-01-04 09:00:00
atm35000182,karabağlar bulvar şube-1,izmir,osman aksüner mahallesi yeşillik caddesi no:227 / 4,15715,32,94,2340,7100,126,saturday,2020-01-04 09:00:00
atm35000183,karabağlar çamlik,izmir,karabağlar çamlik 4012.sk,31870,50,68,2990,4145,118,saturday,2020-01-04 09:00:00
atm35000184,karabağlar fulya si̇tesi̇,izmir,selvi̇li̇ mh.şehi̇t pi̇lot volkan koçyi̇ği̇t bul.fulya si̇tesi̇ no:49,7015,63,52,3785,3920,115,saturday,2020-01-04 09:00:00
atm35000185,karabağlar i̇nönü caddesi̇,izmir,esenyali mahallesi̇ i̇nönü cd. no:607,14155,87,73,5480,5270,160,saturday,2020-01-04 09:00:00
atm35000186,karabağlar polat caddesi̇,izmir,polat cd.no:32 karabağlar,31375,91,52,5910,3305,143,saturday,2020-01-04 09:00:00
atm35000187,karabağlar şube-1,izmir,aşık veysel mahallesi yeşillik caddesi no: 443,21045,57,87,3105,5950,144,saturday,2020-01-04 09:00:00
atm35000188,karabağlar şube-2,izmir,aşık veysel mahallesi yeşillik caddesi no: 443,9750,82,58,5560,2730,140,saturday,2020-01-04 09:00:00
atm35000189,karabağlar şube-3,izmir,aşık veysel mahallesi yeşillik caddesi no: 443,4330,38,66,1920,3620,104,saturday,2020-01-04 09:00:00
atm35000190,karabağlar zerek petrol-1,izmir,4714 sok.no:45 yeni̇çamlik,7755,90,63,5595,4465,153,saturday,2020-01-04 09:00:00
atm35000191,karabağlar zerek petrol-2,izmir,4714 sok.no:45 yeni̇çamlik,8865,84,87,5465,5680,171,saturday,2020-01-04 09:00:00
atm35000192,üçyol metro dükkan,izmir,i̇nönü cad.no:167/c üçyol,18075,61,61,3550,4675,122,saturday,2020-01-04 09:00:00
atm35000193,yeşi̇lyurt devlet hast.,izmir,polat cad.98.parsel karabağ,29560,47,80,3170,4505,127,saturday,2020-01-04 09:00:00
atm35000194,yeşi̇lyurt ordu caddesi̇,izmir,yeşi̇lyurt ordu cad.karabağlar,15770,75,62,4920,3430,137,saturday,2020-01-04 09:00:00
atm35000195,yildiz cad-karabağlar,izmir,yildiz cad.no:1 karabağlar,27710,76,84,4485,4745,160,saturday,2020-01-04 09:00:00
atm35000196,mordoğan hoget petrol,izmir,i̇zmi̇r cd.sarica mevki̇i̇ mordoğan/karaburun,23040,35,54,1980,3525,89,saturday,2020-01-04 09:00:00
atm35000197,aksoy/karşiyaka şube-2,izmir,bostanlı mahallesi girne bulvarı no: 51 / a,9680,82,90,5965,6090,172,saturday,2020-01-04 09:00:00
atm35000198,aksoy karşiyaka şube-1,izmir,bostanlı mahallesi girne bulvarı no: 51 / a,40185,84,98,6195,6010,182,saturday,2020-01-04 09:00:00
atm35000199,alaybey telekom karşiyaka,izmir,karşiyaka alaybey telekom önü,4365,60,92,3475,5415,152,saturday,2020-01-04 09:00:00
atm35000200,alparslan mahallesi̇,izmir,alpaslan mah. 1620 sk.,37450,58,91,3460,5560,149,saturday,2020-01-04 09:00:00
atm35000201,bostanli dükkan,izmir,2018 sk. no:7 pazaryeri̇ bostanli,34435,80,66,5240,3965,146,saturday,2020-01-04 09:00:00
atm35000202,bostanli şube-1,izmir,cemal gürsel caddesi no: 526 / a bostanlı,13160,74,92,4605,5715,166,saturday,2020-01-04 09:00:00
atm35000203,bostanli şube-2,izmir,cemal gürsel caddesi no: 526 / a bostanlı,8995,55,93,3770,6900,148,saturday,2020-01-04 09:00:00
atm35000204,cumhuri̇yet mh. 6653 sok.,izmir,cumhuri̇yet mah. 6653 sok.,13985,54,87,3885,5600,141,saturday,2020-01-04 09:00:00
atm35000205,demi̇rköprü metro,izmir,demi̇rköprü metro i̇çi̇,17740,40,76,2205,4520,116,saturday,2020-01-04 09:00:00
atm35000206,egepark mavi̇şehi̇r avm,izmir,egepark avm,28360,78,97,4670,4625,175,saturday,2020-01-04 09:00:00
atm35000207,gi̇rne caddesi̇ şb-1,izmir,bahçelievler mahallesi girne caddesi no: 170 / a,13980,59,92,3245,5850,151,saturday,2020-01-04 09:00:00
atm35000208,gi̇rne caddesi̇ şb-2,izmir,bahçelievler mahallesi girne caddesi no: 170 / a,14700,79,54,4825,3795,133,saturday,2020-01-04 09:00:00
atm35000209,gi̇rne caddesi̇ şb-3,izmir,bahçelievler mahallesi girne caddesi no: 170 / a,13060,64,93,4620,5525,157,saturday,2020-01-04 09:00:00
atm35000210,gün sazak bulvari,izmir,1831 sk. günsazak bulvari no:26/g karşiyaka-i̇zmi̇r,5625,97,65,6045,3410,162,saturday,2020-01-04 09:00:00
atm35000211,i̇skele-1 karşiyaka,izmir,karşiyaka vapur i̇skelesi̇ önü,1355,52,99,4090,5445,151,saturday,2020-01-04 09:00:00
atm35000212,i̇skele-2 karşiyaka,izmir,karşiyaka vapur i̇skelesi̇ önü,19730,42,95,2885,5685,137,saturday,2020-01-04 09:00:00
atm35000213,i̇skele-3 karşiyaka,izmir,yali cad. no:35/b vapur i̇skelesi̇,6020,61,84,4250,4745,145,saturday,2020-01-04 09:00:00
atm35000214,i̇zmi̇r medi̇cal park hast.,izmir,i̇mbatli mahallesi̇ 1825. sk. no:16,30250,70,54,4145,2415,124,saturday,2020-01-04 09:00:00
atm35000215,karşiyaka alaybey,izmir,1869 sk.hi̇dayet erzeybek cd.no:61/b,15565,60,95,5010,4965,155,saturday,2020-01-04 09:00:00
atm35000216,karşiyaka anadolu cad,izmir,karşiyaka anadolu cad. erdoğan akkaya sok. kesi̇şi̇mi̇,25340,64,67,3775,3920,131,saturday,2020-01-04 09:00:00
atm35000217,karşiyaka b.üçok blv.,izmir,bahari̇ye mahallesi̇ atatürk blv. 8-2,15170,64,67,4170,4090,131,saturday,2020-01-04 09:00:00
atm35000218,karşiyaka carrefour,izmir,zübeyde hanim mah. 7532. sok. no: 122/b-c,41710,70,79,4415,4820,149,saturday,2020-01-04 09:00:00
atm35000219,karşiyaka çarşi şube-1,izmir,donanmacı mahallesi kemalpaşa caddesi no: 25,32355,52,96,3085,5720,148,saturday,2020-01-04 09:00:00
atm35000220,karşiyaka çarşi şube-2,izmir,donanmaci mahallesi̇ kemalpaşa caddesi̇ no: 25,14180,79,71,4970,4780,150,saturday,2020-01-04 09:00:00
atm35000221,karşiyaka hi̇lltown,izmir,yali 6523. sk. no:12,9055,58,58,4925,3935,116,saturday,2020-01-04 09:00:00
atm35000222,karşiyaka i̇zban metro-1-,izmir,karşiyaka metro i̇stasyonu,33840,35,84,1875,5230,119,saturday,2020-01-04 09:00:00
atm35000223,karşiyaka i̇zban metro-2,izmir,karşiyaka i̇stasyonu,41590,48,85,3420,6175,133,saturday,2020-01-04 09:00:00
atm35000224,karşiyaka ki̇li̇se sokak,izmir,donanmaci mahallesi̇ 1728. sk. no:64,19605,62,63,4335,3860,125,saturday,2020-01-04 09:00:00
atm35000225,karşiyaka şube-1,izmir,karşıyaka vapur i̇skelesi yalı caddesi no: 35 / b,10625,46,61,3185,3315,107,saturday,2020-01-04 09:00:00
atm35000226,karşiyaka tersane,izmir,tersane mahallesi̇ 1675 sokak no:145/c alaybey,20455,75,58,4110,3475,133,saturday,2020-01-04 09:00:00
atm35000227,mavi̇bahçe avm,izmir,mavi̇bahçe avm 2040/3 sk.,25940,100,80,6560,5065,180,saturday,2020-01-04 09:00:00
atm35000228,mavi̇şehi̇r albatros si̇tesi̇,izmir,albatros si̇tesi̇ mavi̇şehi̇r,17415,92,55,6085,4080,147,saturday,2020-01-04 09:00:00
atm35000265,güzelyali şube-1,izmir,göztepe mahallesi mithatpaşa caddesi a-b apartmanı no: 907 / 1-2,9010,86,84,5735,5050,170,saturday,2020-01-04 09:00:00
atm35000266,hali̇tzi̇ya şube-1,izmir,akdeniz mahallesi mimar kemalettin caddesi no: 9 - 9a,24875,81,84,4975,4675,165,saturday,2020-01-04 09:00:00
atm35000267,hali̇tzi̇ya şube-2,izmir,akdeniz mahallesi mimar kemalettin caddesi no: 9 - 9a,5220,92,68,6040,4235,160,saturday,2020-01-04 09:00:00
atm35000268,hatay caddesi̇,izmir,hatay cd.şb ci̇vari,19580,92,68,6185,4360,160,saturday,2020-01-04 09:00:00
atm35000269,hatay i̇nönü cad. dükkan,izmir,i̇nönü cd.hatay/konak,36190,45,92,2850,4965,137,saturday,2020-01-04 09:00:00
atm35000270,hifzisihha i̇zmi̇r,izmir,raufbey apartmani 52/18 sk.no:2 poli̇gon konak,32680,58,59,4095,4200,117,saturday,2020-01-04 09:00:00
atm35000271,hi̇lal i̇zban metro,izmir,hi̇lal i̇zban metro konak,7090,32,60,1935,4010,92,saturday,2020-01-04 09:00:00
atm35000272,i̇zmi̇r ege perla avm,izmir,çinarli mahallesi̇ 1583. sk. no:10,27980,74,82,5375,5385,156,saturday,2020-01-04 09:00:00
atm35000273,i̇zmi̇r gop bulvari,izmir,gop cd.no:35 konak,17395,37,74,2540,4385,111,saturday,2020-01-04 09:00:00
atm35000274,i̇zmi̇r mistral avm,izmir,çinarli mahallesi̇ ankara cd. yanyolu 28-4,5650,85,91,5620,6925,176,saturday,2020-01-04 09:00:00
atm35000275,i̇zmi̇r park avm,izmir,eşrefpaşa cd.no:408 konak,16480,90,95,6220,5750,185,saturday,2020-01-04 09:00:00
atm35000276,i̇zmi̇r ti̇cari̇ şube-1,izmir,fevzipaşa bulvarı no: 1,29485,42,64,2110,4090,106,saturday,2020-01-04 09:00:00
atm35000277,i̇zmi̇r ti̇cari̇ şube-2,izmir,fevzipaşa bulvarı no: 1,38510,70,95,4095,5585,165,saturday,2020-01-04 09:00:00
atm35000278,karataş mi̇thatpaşa,izmir,mi̇thatpaşa cd.no:189/a karataş,17210,48,65,2585,4110,113,saturday,2020-01-04 09:00:00
atm35000279,kemeralti konak 928.sokak,izmir,güzelyurt mahallesi̇ 928. sk. no:33,6350,80,87,5095,5890,167,saturday,2020-01-04 09:00:00
