atmId,atmName,atmCity,atmAddress,totalBalance,numberIncomeTransaction,numberOutcomeTransaction,totalIncome,totalOutcome,totalNumberTransaction,day,transactionTime
atm35000230,MAVİŞEHİR ŞUBE-1,Izmir,Yalı Mahallesi Caher Dudayev Bulvarı No:70 / A,545,53,98,4905,5405,151,Tuesday,2020-01-07 20:00:00
atm35000231,MAVİŞEHİR ŞUBE-2,Izmir,Yalı Mahallesi Caher Dudayev Bulvarı No:70 / A,33060,45,98,3160,5095,143,Tuesday,2020-01-07 20:00:00
atm35000232,MİGROS MMM BOSTANLI,Izmir,BOSTANLI MAHALLESİ 1787/1. SK. NO:16,4450,84,90,4845,5220,174,Tuesday,2020-01-07 20:00:00
atm35000233,NERGİZ METRO DÜKKAN,Izmir,NERGİZ MAH.1671 SOKAK NO:168/B,12345,48,53,3850,3450,101,Tuesday,2020-01-07 20:00:00
atm35000234,SOYAK YALI MAHALLESİ,Izmir,YALI MAH. 6523. SOK. PARKYAŞAM TİCARET AVM NO: 32/A-B,23495,60,93,3685,5865,153,Tuesday,2020-01-07 20:00:00
atm35000235,ŞEMİKLER/KARŞIYAKA,Izmir,YALI MAH.6418 SOK.ŞEMİKLER,6950,63,88,4050,5160,151,Tuesday,2020-01-07 20:00:00
atm35000236,ŞEMİKLER ERDOĞAN AKKAYA C,Izmir,ŞEMİKLER ÇARŞI ERDOĞAN AKKAYA SK.,20655,98,79,6390,3320,177,Tuesday,2020-01-07 20:00:00
atm35000237,ŞEMİKLER MEYDAN,Izmir,ŞEMİKLER MEYDANI 1671 SK.378/B,39170,92,86,5710,5955,178,Tuesday,2020-01-07 20:00:00
atm35000238,YENİ GİRNE/KARŞIYAKA ŞB-1,Izmir,Örnekköy Mahallesi Girne Bulvarı No: 263 / A,14345,85,95,4145,4975,180,Tuesday,2020-01-07 20:00:00
atm35000239,YENİ GİRNE/KARŞIYAKA ŞB-2,Izmir,Örnekköy Mahallesi Girne Bulvarı No: 263 / A,35870,99,60,7010,3710,159,Tuesday,2020-01-07 20:00:00
atm35000240,BANVİT KEMALPAŞA,Izmir,MEHMET AKİF ERSOY MAHALLESİ 217. SK. NO:7,400,37,62,2065,4965,99,Tuesday,2020-01-07 20:00:00
atm35000241,KEMALPAŞA İNÖNÜ CADDESİ,Izmir,KEMALPAŞA İNÖNÜ CAD.MERKEZ,12920,76,88,4800,4600,164,Tuesday,2020-01-07 20:00:00
atm35000242,KEMALPAŞA ŞUBE-1,Izmir,Atatürk Mahallesi İzmir Caddesi No: 13 / A,18725,88,72,6730,4475,160,Tuesday,2020-01-07 20:00:00
atm35000243,KEMALPAŞA ŞUBE-2,Izmir,Atatürk Mahallesi İzmir Caddesi No: 13 / A,5605,84,71,5025,3825,155,Tuesday,2020-01-07 20:00:00
atm35000244,KEMALPAŞA TELEKOM,Izmir,SOĞUKPINAR MAHALLESİ BELEDİYE CD. 29 C,39415,52,75,2935,5095,127,Tuesday,2020-01-07 20:00:00
atm35000245,PEPSİ KEMALPAŞA,Izmir,KEMALPAŞA ASFALTI NO:57 KEMALPAŞA,8160,51,81,3160,4750,132,Tuesday,2020-01-07 20:00:00
atm35000246,PINAR ET/KEMALPAŞA,Izmir,ANKARA ASFALTI 25 KM KEMALPAŞA,8455,43,87,2260,4490,130,Tuesday,2020-01-07 20:00:00
atm35000247,KINIK,Izmir,AŞAĞI MAH.CUMHURİYET CAD. NO:7,29385,30,70,1215,4305,100,Tuesday,2020-01-07 20:00:00
atm35000248,ÖDEMİŞ KİRAZ,Izmir,KİRAZ MEYDAN,7805,76,90,5465,5995,166,Tuesday,2020-01-07 20:00:00
atm35000249,1.SANAYİ SİTESİ ŞB,Izmir,2822. Sokak No: 91 1.Sanayii Sitesi,13325,48,88,3320,6245,136,Tuesday,2020-01-07 20:00:00
atm35000250,ALSANCAK İZBAN METRO,Izmir,ALSANCAK METRO İSTASYONU,11965,89,65,6295,4160,154,Tuesday,2020-01-07 20:00:00
atm35000251,ALSANCAK LİMAN ŞUBE-1,Izmir,ATATÜRK CADDESİ NO: 386 / A,26950,82,95,5330,6560,177,Tuesday,2020-01-07 20:00:00
atm35000252,ALSANCAK LİMAN ŞUBE-2,Izmir,Alsancak Mahallesi Atatürk Caddesi No: 432,4795,74,63,5045,3815,137,Tuesday,2020-01-07 20:00:00
atm35000253,ALSANCAK MİGROS,Izmir,TALATPAŞA BULVARI NO:59/A ALSANCAK,40005,41,89,2915,5630,130,Tuesday,2020-01-07 20:00:00
atm35000254,ALSANCAK ŞUBE-1,Izmir,Kültür Mahallesi Dr. Mustafa Enver Bey Caddesi No: 22 / A,41775,87,96,4640,4180,183,Tuesday,2020-01-07 20:00:00
atm35000255,ALSANCAK ŞUBE-2,Izmir,Kültür Mahallesi Dr. Mustafa Enver Bey Caddesi No: 22 / A,10175,47,53,4200,3425,100,Tuesday,2020-01-07 20:00:00
atm35000256,ATILLA MAH.INONU CAD.,Izmir,ATİLLA MAHALLESİ İNÖNÜ CD. 39 A,13830,42,90,3175,5285,132,Tuesday,2020-01-07 20:00:00
atm35000257,BASMANE-1,Izmir,FEVZİ PAŞA BULV.İKBAL İŞ MERK.NO:151,30510,91,84,7005,6870,175,Tuesday,2020-01-07 20:00:00
atm35000258,BASMANE ŞUBE-1-,Izmir,İsmet Kaptan Mahallesi Fevzipaşa Bulvarı No:123,37795,58,92,3830,6485,150,Tuesday,2020-01-07 20:00:00
atm35000259,BASMANE ŞUBE-2-,Izmir,İsmet Kaptan Mahallesi Fevzipaşa Bulvarı No:123,11755,98,90,4490,5335,188,Tuesday,2020-01-07 20:00:00
atm35000260,BUCA DOĞUŞ CADDESİ,Izmir,DOKUZ EYLÜL ÜNİVERSİTESİ TINAZTEPE YERLEŞKESİ KARŞISI DOĞUŞ CADDESİ,39240,67,74,3490,4455,141,Tuesday,2020-01-07 20:00:00
atm35000261,ÇANKAYA MİGROS İZMİR,Izmir,İKİÇEŞMELİK CAD. ÇOK KATLI OTOPARK ALTI,16310,79,97,4435,5840,176,Tuesday,2020-01-07 20:00:00
atm35000262,EGEPOL HASTANESİ,Izmir,EGEPOL HASTANESİ ÖNÜ,14680,42,98,2230,6290,140,Tuesday,2020-01-07 20:00:00
atm35000263,EŞREFPAŞA CAD.DÜKKAN,Izmir,EŞREFPAŞA CD.NO:289 KONAK,20360,31,70,1515,4260,101,Tuesday,2020-01-07 20:00:00
